radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst
0.23280798901983063,0.16706121068650653,0.23716398313869125,0.12271474019088018,0.564864132887966,0.33807741856327833,0.08692596063730083,0.1492544731610338,0.4722222222222223,0.5987784330244315,0.10309614340032588,0.0648868458274399,0.10667671865429018,0.03404570058162339,0.28748682734473263,0.3391564274341335,0.07042929292929292,0.21026709604091684,0.3290932627905667,0.2946326161159709,0.1856990394877268,0.11966950959488282,0.1785447482444345,0.07972866692882423,0.47038235488344443,0.21772370501887048,0.07523961661341853,0.20762886597938146,0.22905578553124384,0.3185097730552276
0.3127928439585404,0.2749408183970239,0.2933453113122797,0.18188759278897132,0.24239415004062465,0.06484264769032574,0.046790065604498596,0.06153081510934394,0.25909090909090915,0.11036225779275499,0.05305087814593517,0.1780852192362093,0.04363190877821232,0.028797268574032774,0.06893972872828635,0.02269654820200078,0.02689393939393939,0.09554839931805266,0.07820678786514325,0.007987507427829145,0.26929918178584134,0.375266524520256,0.24154589371980678,0.13613350373574518,0.22340355279667173,0.04747213086125099,0.08466453674121406,0.1781786941580756,0.15178395426769176,0.04978354978354982
0.594869610487955,0.6445722015556306,0.620620551447723,0.4511134676564157,0.360837771959917,0.5733390589534385,0.4179943767572633,0.5685884691848907,0.4207070707070707,0.2603201347935975,0.26474741988049966,0.18537835926449786,0.3016067473966923,0.18602609647402493,0.15783390556480945,0.34095893291675433,0.09755050505050504,0.28774389088842584,0.16150728879383125,0.150532730815472,0.6090359302739239,0.6463219616204693,0.6384282085761244,0.4278411325206449,0.3759492834973254,0.49054535223292683,0.3395367412140575,0.6670103092783506,0.2469938892174256,0.2981765709038437
0.5513275592787164,0.5207981061887047,0.5598092737198536,0.40063626723223755,0.48542024013722124,0.5193546408195816,0.5433458294283036,0.6182902584493042,0.5671717171717172,0.25294860994102786,0.2604381676625022,0.24438649222065062,0.22697073929227726,0.1834112193172182,0.1541625590644865,0.2364887193198546,0.1312121212121212,0.2193597272210646,0.1714977204930489,0.12662548539999724,0.5414443258626822,0.5860874200426439,0.5482842771054335,0.3649233189146677,0.5146272204979199,0.3865393757701002,0.4898562300319489,0.6350515463917525,0.3703922728168737,0.28059818968909883
0.30900657863599795,0.3104497801826175,0.3061986041047612,0.175864262990456,0.48090638259456536,0.29237470093859275,0.20103092783505153,0.26744532803180915,0.37676767676767686,0.22809604043807918,0.036972659786348,0.2147719236209335,0.03562173114074354,0.023324704238715868,0.12676343610837268,0.13006579145011568,0.08343434343434343,0.2589505588179579,0.07412618900208252,0.05421278830341473,0.2443970117395945,0.4045842217484009,0.23367697594501718,0.12042862760519073,0.47302383939774156,0.2228657915417528,0.2746006389776358,0.49931271477663236,0.21703134240094624,0.14311950675587043
0.12788111126887214,0.3256679066621575,0.11927302881625323,0.06031813361611876,0.2914146429538684,0.0948408073124348,0.05475632614807872,0.0477882703777336,0.26262626262626265,0.2609519797809605,0.06670287887017926,0.22162305516265912,0.061112943504688315,0.021363546371110834,0.19468334636434714,0.06742872592904137,0.05901515151515151,0.18213676832733472,0.19907694039511453,0.11259898014178515,0.10672358591248665,0.3616737739872069,0.09308232481697293,0.043993314982304355,0.32179885095423627,0.066138875144318,0.07468051118210862,0.13216494845360827,0.19455943228858663,0.1584677948314313
0.4831747834729519,0.41799120730470063,0.46859235712804914,0.3328950159066808,0.4029069242574705,0.2164591129378566,0.21230084348641046,0.324403578528827,0.4075757575757576,0.12299915754001711,0.11182328444685857,0.08356170438472417,0.09715874287329784,0.07212951860111542,0.0945031784342387,0.07366239072310513,0.05171717171717172,0.18706194354991476,0.0500647267405865,0.023499578513881403,0.4855923159018142,0.4613539445628998,0.448677722994173,0.3074125049154542,0.558872086112395,0.22257473004045755,0.3106230031948882,0.681786941580756,0.3254484525921546,0.13551095369277188
0.22050262672156756,0.29151166723030086,0.21684748807960752,0.11410392364793213,0.555836417802654,0.2524998466351758,0.165651358950328,0.17321073558648112,0.3742424242424244,0.3209772535804549,0.07043273583197535,0.2865983026874116,0.06587193139518446,0.025808837537682247,0.23207669034911788,0.1565776429236639,0.07436868686868686,0.26482288312180335,0.10930376540777849,0.10175089479430097,0.18534329420135187,0.45948827292110883,0.17480950246526222,0.08270251671254424,0.6447203328270488,0.23159763658060953,0.22947284345047925,0.4185567010309279,0.24462842499507198,0.23566837203200836
0.2238156088787922,0.23537368955021976,0.2137378204685233,0.11881230116648993,0.4736842105263159,0.12750751487638795,0.08416119962511714,0.12922465208747513,0.14090909090909087,0.19987363100252753,0.12217997465145752,0.4746729137199434,0.11784384865476136,0.05149066675631959,0.1653805622599177,0.08673055547210623,0.06722222222222222,0.24758476984277325,0.08031744244948501,0.09715600514074871,0.192102454642476,0.3587420042643924,0.17804671547387818,0.08884683444750295,0.3693455722115829,0.0732601798760078,0.08354632587859426,0.23945017182130587,0.02897693672383206,0.12062180243998422
0.27351034123716217,0.30875887724044637,0.2631469836224173,0.14977730646871684,0.3983930667148145,0.18446721060057664,0.06298031865042174,0.08851888667992047,0.353030303030303,0.2500000000000002,0.039760999456816944,0.20438472418670434,0.03665834236441596,0.019533132361346142,0.13240643165516539,0.1067083245711539,0.03861111111111111,0.18937298730820232,0.15770811054201606,0.042777386233296015,0.20704375667022412,0.3723347547974414,0.18631405946511276,0.09695733385764845,0.3871755926830878,0.15194380572614996,0.10023961661341854,0.28563573883161514,0.23240685984624487,0.11373475009838646
