fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
0.4424778761061947,0.14383561643835616,0.52,0.08904109589041095,0.10350584307178633,0.16901408450704225,0.06713780918727916,0.36857562408224,0.48818897637795233,0.2574850299401198,0.6153846153846154
0.1415929203539823,0.3287671232876712,0.08,0.07534246575342465,0.13021702838063437,0.4366197183098592,0.13427561837455831,0.35462555066079915,0.5590551181102361,0.1497005988023952,0.32307692307692304
0.34513274336283184,0.136986301369863,0.42,0.0958904109589041,0.10517529215358931,0.15492957746478872,0.04593639575971732,0.31350954478708104,0.3149606299212597,0.2275449101796407,0.5230769230769232
0.49557522123893805,0.2191780821917808,0.58,0.21917808219178078,0.1335559265442404,0.14084507042253522,0.0636042402826855,0.5418502202643225,0.43307086614173196,0.39520958083832336,0.5538461538461539
0.3185840707964601,0.10958904109589043,0.4,0.10273972602739725,0.06677796327212021,0.04225352112676056,0.014134275618374562,0.25624082232012313,0.46456692913385833,0.2215568862275449,0.676923076923077
0.23008849557522126,0.273972602739726,0.07,0.03424657534246575,0.10350584307178633,0.056338028169014086,0.04946996466431096,0.530837004405285,0.4566929133858264,0.28742514970059885,0.18461538461538463
0.3008849557522124,0.3150684931506849,0.28,0.15753424657534246,0.09015025041736227,0.28169014084507044,0.38162544169611307,0.530837004405285,0.3779527559055116,0.125748502994012,0.15384615384615397
0.24778761061946908,0.23972602739726023,0.46,0.08904109589041095,0.17028380634390652,0.08450704225352114,0.04946996466431096,0.46989720998531936,0.4566929133858264,0.17964071856287425,0.32307692307692304
0.20353982300884965,0.4417808219178082,0.18,0.10273972602739725,0.38564273789649417,0.06338028169014086,0.14840989399293286,0.4441997063142509,0.5196850393700787,0.1616766467065868,0.2923076923076924
0.23008849557522126,0.3493150684931507,0.0,0.0684931506849315,0.1419031719532554,0.18309859154929578,0.11307420494699648,0.4904552129221855,0.49606299212598426,0.1497005988023952,0.0923076923076922
0.0707964601769912,0.2054794520547945,0.27,0.07534246575342465,0.1335559265442404,0.3098591549295775,0.17314487632508835,0.3406754772393583,0.8188976377952755,0.18562874251497005,0.6000000000000001
0.19469026548672563,0.363013698630137,0.02,0.0821917808219178,0.11018363939899833,0.09859154929577466,0.03180212014134276,0.36049926578560587,0.4803149606299213,0.17365269461077845,0.3076923076923077
0.3716814159292037,0.3287671232876712,0.29,0.08904109589041095,0.14357262103505844,0.056338028169014086,0.03180212014134276,0.6409691629956029,0.48818897637795233,0.09580838323353294,0.10769230769230775
0.3185840707964601,0.13013698630136986,0.4,0.08904109589041095,0.07679465776293823,0.07042253521126761,0.014134275618374562,0.38839941262848754,0.44881889763779537,0.2095808383233533,0.4307692307692308
0.17699115044247782,0.40068493150684925,0.07,0.04794520547945205,0.10684474123539231,0.07042253521126761,0.03180212014134276,0.4500734214390576,0.5511811023622046,0.1497005988023952,0.3538461538461537
0.256637168141593,0.3493150684931507,0.27,0.07534246575342465,0.11853088480801335,0.22535211267605634,0.3003533568904594,0.44713656387665424,0.4094488188976375,0.1497005988023952,0.2153846153846155
0.3982300884955752,0.1917808219178082,0.5,0.06164383561643835,0.09849749582637728,0.08450704225352114,0.0353356890459364,0.334067547723933,0.3700787401574801,0.21556886227544905,0.6307692307692307
0.9646017699115044,0.3595890410958904,0.49,0.22602739726027396,0.13856427378964942,0.1267605633802817,0.06007067137809187,0.9603524229074907,0.14173228346456668,0.24550898203592816,0.41538461538461546
0.20353982300884965,0.3321917808219178,0.12,0.6712328767123287,0.10183639398998329,0.5492957746478874,0.27208480565371024,0.6776798825256947,0.5590551181102361,0.1137724550898204,0.15384615384615397
0.49557522123893805,0.1643835616438356,0.64,0.136986301369863,0.18363939899833054,0.1267605633802817,0.12367491166077739,0.5822320117474362,0.38582677165354307,0.1976047904191617,0.6307692307692307
0.6194690265486726,0.23972602739726023,0.44,0.04794520547945205,0.22537562604340566,0.49295774647887325,0.1590106007067138,0.6086637298091091,0.5039370078740153,0.3173652694610779,0.23076923076923084
0.38053097345132747,0.136986301369863,0.31,0.07534246575342465,0.1268781302170284,0.15492957746478872,0.04593639575971732,0.41336270190896585,0.3385826771653542,0.1317365269461078,0.3076923076923077
0.23008849557522126,0.39383561643835613,0.13,0.07534246575342465,0.10684474123539231,0.15492957746478872,0.04946996466431096,0.39574155653451726,0.43307086614173196,0.125748502994012,0.2615384615384615
0.33628318584070804,0.3424657534246575,0.12,0.06164383561643835,0.10016694490818032,0.5211267605633804,0.1413427561837456,0.36490455212923223,0.5039370078740153,0.33532934131736536,0.5230769230769232
0.7079646017699115,0.13013698630136986,0.72,0.08904109589041095,0.10016694490818032,0.07042253521126761,0.0812720848056537,0.6336270190895874,0.11023622047244075,0.2934131736526946,0.2153846153846155
0.6725663716814159,0.226027397260274,0.49,0.03424657534246575,0.10517529215358931,0.02816901408450704,0.0,0.5014684287812088,0.30708661417322825,0.17964071856287425,0.3076923076923077
0.35398230088495575,0.1780821917808219,0.36,0.14383561643835616,0.11519198664440736,0.4084507042253521,0.3992932862190813,0.5088105726872243,0.3622047244094486,0.13772455089820365,0.15384615384615397
0.3982300884955752,0.3835616438356165,0.11,0.13013698630136986,0.1352253756260434,0.14084507042253522,0.13427561837455831,0.6468428781204096,0.44881889763779537,0.1317365269461078,0.1692307692307693
0.46902654867256643,0.2876712328767123,0.45,0.0958904109589041,0.09849749582637728,0.2112676056338028,0.12014134275618375,0.6629955947136636,0.5118110236220472,0.17365269461077845,0.15384615384615397
0.12389380530973448,0.2602739726027397,0.0,0.03424657534246575,0.07512520868113523,0.19718309859154928,0.0706713780918728,0.3237885462555141,0.48818897637795233,0.07185628742514968,0.1692307692307693
0.18584070796460184,0.2465753424657534,0.02,0.08904109589041095,0.11352253756260433,0.49295774647887325,0.3710247349823322,0.37958883994126325,0.2834645669291338,0.1197604790419162,0.19999999999999996
0.35398230088495575,0.23972602739726023,0.3,0.14383561643835616,0.10684474123539231,0.4084507042253521,0.4558303886925795,0.55286343612336,0.44094488188976344,0.1197604790419162,0.15384615384615397
0.5929203539823009,0.17123287671232873,0.5,0.06164383561643835,0.13021702838063437,0.26760563380281693,0.1448763250883392,0.5337738619677026,0.3228346456692912,0.1437125748502994,0.32307692307692304
0.4159292035398231,0.18493150684931509,0.44,0.0821917808219178,0.15859766277128548,0.46478873239436624,0.4204946996466431,0.567547723935391,0.3149606299212597,0.532934131736527,0.1692307692307693
0.24778761061946908,0.11643835616438356,0.38,0.0547945205479452,0.08347245409015025,0.11267605633802817,0.08480565371024736,0.4941262848751933,0.5275590551181102,0.1197604790419162,0.1692307692307693
0.5132743362831859,0.14383561643835616,0.63,0.13013698630136986,0.12020033388981635,0.056338028169014086,0.05653710247349823,0.7143906020558006,0.4094488188976375,0.24550898203592816,0.4307692307692308
0.21238938053097345,0.0684931506849315,0.3,0.06164383561643835,0.08848080133555926,0.2112676056338028,0.04946996466431096,0.48825256975037234,0.6850393700787398,0.2934131736526946,0.24615384615384617
0.32743362831858414,0.452054794520548,0.1,0.11643835616438356,0.11519198664440736,0.619718309859155,0.28621908127208484,0.604258443465497,0.5826771653543306,0.1197604790419162,0.24615384615384617
0.47787610619469034,0.32191780821917804,0.31,0.08904109589041095,0.13021702838063437,0.35211267605633806,0.19787985865724383,0.6850220264317244,0.34645669291338566,0.17964071856287425,0.2769230769230768
0.256637168141593,0.2602739726027397,0.36,0.3561643835616438,0.09849749582637728,0.22535211267605634,0.3392226148409894,0.567547723935391,0.4803149606299213,0.281437125748503,0.32307692307692304
