diameter,weight,red,green,blue
0.8577211687358293,0.8663402073953694,0.21067936089039419,-1.2206178268423598,0.8735828425431349
1.0427740289330345,1.0435052447119026,1.3026084179841109,-0.08773068646716364,-0.14034440388867453
1.4848447505152473,1.4954988312119177,-2.0724450312146496,-0.7848920036211304,-1.0416130673836161
-0.78205278690052,-0.7737214339913422,0.11141308297278359,0.7837209599752949,-1.0416130673836161
-0.4119470665061088,-0.3964318670948174,1.6004072517369428,-0.7848920036211304,-0.4783201526992777
-0.32970135086290625,-0.31350355175516287,2.1960049192426063,1.7423177710619993,0.9862414254800026
-1.0030881476916265,-0.9964627768457849,-1.1790485299561542,-0.6106016743326388,-1.0416130673836161
0.816598310914228,0.8259040866925628,0.7070107504784472,-0.26202101575565534,-0.7036373185730131
2.2661790491256713,2.3203271577513687,-1.476847363708986,-1.3949081561308514,0.31028992785879633
1.1918443885363383,1.1888011360508008,-1.278314807873765,-0.6106016743326388,2.4508030036592827
-1.3166499385813355,-1.3168676315671752,-1.1790485299561542,1.219446783196524,0.0849727619850609
0.7857561675480268,0.7933495827369128,-1.774646197461818,-0.9591823329096222,-0.02768582095180681
0.46705401943061775,0.4534120256421332,0.012146805055172988,-1.8306339793520807,1.549534340164341
-0.04184134611169747,-0.015030152330209526,1.1040758621488895,1.0451564539080325,-1.0416130673836161
-0.6175613556141151,-0.6167744570262115,-1.278314807873765,1.30659194784077,-1.0416130673836161
-1.5531063710555426,-1.5135653712570987,1.4018746959017214,2.35233392357172,0.6482656766693995
0.5492997350738194,0.5089260218612406,0.6077444725608366,1.7423177710619993,0.42294851079566403
-0.905421360365323,-0.9039394498139388,2.1960049192426063,0.26084997210981975,0.7609242596062672
0.9091247410128306,0.9256236724935516,0.9055433063136684,0.08655964282132807,1.549534340164341
0.652106879627823,0.6603901350022611,-0.1863857507800482,-0.8720371682653764,2.788778752469886
0.806317596458827,0.8156237170223574,-0.6827171403681013,-0.08773068646716364,0.7609242596062672
-0.26801706413050486,-0.25045061777790517,0.012146805055172988,1.30659194784077,-1.0416130673836161
0.6007033073508216,0.599735953948052,-0.7819834182857118,-0.6977468389768846,3.126754501280489
0.4876154483414179,0.47602883891658415,-0.08711947286243761,-0.08773068646716364,1.4368757572274735
-1.9232120914499533,-1.8853720743295141,1.3026084179841109,0.17370480746557393,-1.0416130673836161
0.4773347338860178,0.4421036190049072,1.997472363407385,0.3479951367540656,-1.0416130673836161
-0.6278420700695152,-0.628425542652444,1.2033421400665003,-0.9591823329096222,0.31028992785879633
-0.10866599007179986,-0.08527934507661104,0.3099456388080048,-0.6977468389768846,-1.0416130673836161
0.050685083986905126,0.066527447053417,-0.2856520286976588,0.6094306306868031,-1.0416130673836161
-0.5918595694756139,-0.5876467429606307,0.012146805055172988,1.0451564539080325,-0.7036373185730131
1.469423678832147,1.4835050665966787,-1.3775810857913755,-1.0463274975538681,0.19763134492192863
2.1736526190270675,2.24014027432377,-1.8739124753794285,-0.8720371682653764,1.2115585913537381
-0.0007184882900962143,-0.033192138747571806,-1.0797822520385436,-1.9177791439963265,0.8735828425431349
0.27686080200571156,0.24060837346888853,-1.1790485299561542,-2.6149404611502933,0.5356070937325318
-1.8923699480837526,-1.8572723972309535,0.21067936089039419,0.43514030139831145,0.19763134492192863
0.18947472913480903,0.14671433048101645,-0.6827171403681013,0.7837209599752949,0.6482656766693995
-0.9414038609592241,-0.9334098428685271,1.6996735296545533,0.17370480746557393,-0.02768582095180681
0.014702583393003914,-0.018114263231271157,1.2033421400665003,-1.743488814707835,2.2254858377855475
-1.5017027987785412,-1.4673037077411761,0.9055433063136684,1.1323016185522783,0.31028992785879633
0.7446333097264255,0.7532561410231137,0.012146805055172988,0.6094306306868031,-0.14034440388867453
1.0941776012100357,1.1010753148650512,1.501140973819332,-1.133472662198114,2.2254858377855475
0.27172044477801155,0.23032800379868407,-0.5834508624504906,-1.133472662198114,-1.0416130673836161
-0.3451224225460064,-0.3278960692934505,-0.38491830661526943,0.17370480746557393,0.42294851079566403
0.8371597398250281,0.8104835321872546,1.4018746959017214,1.829462935706245,-0.14034440388867453
-1.8461067330344514,-1.8291727201323933,0.4092119167256154,0.6094306306868031,0.8735828425431349
-0.6946667140296175,-0.7000454513548725,1.2033421400665003,-0.26202101575565534,-0.9289544844467486
0.49275580556911797,0.48322509768572797,-0.38491830661526943,0.43514030139831145,-0.36566156976240993
