diameter,weight,red,green,blue
0.5698611639846204,0.5630693021243199,1.1040758621488895,0.3479951367540656,0.9862414254800026
0.34882580319351403,0.3142843561053582,0.3099456388080048,0.08655964282132807,0.42294851079566403
1.268949746951841,1.2659039085773387,-0.48418458453288005,1.219446783196524,1.0989000084168703
-1.0390706482855272,-1.0341574656365364,-0.980515974120933,0.8708661246195407,-0.4783201526992777
-1.0853338633348286,-1.0821325240974935,0.11141308297278359,0.5222854660425573,-1.0416130673836161
0.9451072416067318,0.9612622873502621,-0.8812496962033225,-0.0005855218229177874,1.3242171742906057
-0.6998070712573176,-0.7068990311350088,-0.1863857507800482,1.7423177710619993,1.4368757572274735
-0.8283160019498214,-0.9656216678351696,0.012146805055172988,0.3479951367540656,0.0849727619850609
-2.648002460555675,-2.4634715287840447,0.8062770283960579,0.9580112892637865,0.0849727619850609
-1.532544942144742,-1.496431421806757,2.493803752995438,0.7837209599752949,-1.0416130673836161
0.46705401943061775,0.4537547046311397,-0.5834508624504906,-0.5234565096883929,-0.14034440388867453
-0.23203456353660362,-0.21344128696516756,1.1040758621488895,0.17370480746557393,-0.7036373185730131
-0.9979477904639265,-0.9930359869557167,-0.8812496962033225,0.9580112892637865,0.19763134492192863
-0.8951406459099228,-0.8929737221657204,0.6077444725608366,0.8708661246195407,-0.8162959015098809
2.2558983346702703,2.311760183026198,-0.48418458453288005,-0.6106016743326388,-1.0416130673836161
0.19461508636250907,0.14979844138207807,-0.08711947286243761,-0.26202101575565534,-0.14034440388867453
1.5002658221983483,1.5054365218931156,1.2033421400665003,-1.133472662198114,3.0140959183436213
-0.915702074820724,-0.9111357085830827,-0.8812496962033225,-1.743488814707835,0.42294851079566403
1.1918443885363383,1.1918852469518626,1.1040758621488895,-0.6106016743326388,-0.36566156976240993
-0.5250349255155125,-0.5084878965000518,-0.1863857507800482,0.17370480746557393,-1.0416130673836161
0.7446333097264255,0.7532561410231137,0.21067936089039419,-1.0463274975538681,1.0989000084168703
-0.7769124296728191,-0.7716653600573011,-0.5834508624504906,0.6965757953310491,0.9862414254800026
-0.8745792169991227,-0.8775531676604132,0.9055433063136684,0.6965757953310491,-1.0416130673836161
-0.7203685001681177,-0.7295158444094608,0.508478194643226,-0.1748758511114095,-1.0416130673836161
0.5287383061630192,0.5212624654654862,0.4092119167256154,-0.1748758511114095,0.7609242596062672
1.0787565295269357,1.0829133284476888,-0.1863857507800482,-1.133472662198114,0.6482656766693995
1.3974586776443447,1.4057169360921267,-1.0797822520385436,0.26084997210981975,0.9862414254800026
-0.21147313462580256,-0.188425720767668,-1.278314807873765,-0.6106016743326388,-0.36566156976240993
1.762424040811056,1.793972230636871,-0.08711947286243761,0.08655964282132807,-1.0416130673836161
-1.3886149397691379,-1.3771791336323778,-0.08711947286243761,0.7837209599752949,-0.8162959015098809
-0.04184134611169747,-0.023939806044387894,-1.476847363708986,1.0451564539080325,-0.4783201526992777
0.8525808115081291,0.8577732326701987,-0.2856520286976588,-1.0463274975538681,-0.4783201526992777
1.0170722427945333,1.0273993322285815,-0.7819834182857118,-1.3077629914866056,0.0849727619850609
-1.733018874025048,-1.7147179378041104,-1.6753799195442074,0.3479951367540656,0.7609242596062672
-0.905421360365323,-0.9035967708249324,-0.6827171403681013,1.1323016185522783,-1.0416130673836161
1.8600908281373587,1.9046575440860782,0.3099456388080048,-0.1748758511114095,1.2115585913537381
0.019842940620703957,-0.017086226264250614,-0.48418458453288005,-1.3077629914866056,2.2254858377855475
-0.04698170333939752,-0.024625164022400937,-0.7819834182857118,0.3479951367540656,-0.7036373185730131
0.8011772392311269,0.7488013141660249,1.1040758621488895,0.17370480746557393,0.7609242596062672
1.0324933144776343,1.0393930968438205,-1.0797822520385436,-0.43631134504414704,-1.0416130673836161
-0.03670098888399743,-0.00577781962702561,0.508478194643226,0.6094306306868031,-0.14034440388867453
1.1661426023978383,1.1726952235674797,-0.08711947286243761,-0.5234565096883929,0.0849727619850609
-0.766631715217419,-0.7627557063431237,0.21067936089039419,0.3479951367540656,-0.14034440388867453
0.8371597398250281,0.8464648260329727,1.4018746959017214,2.003753264994737,0.19763134492192863
0.8525808115081291,0.8557171587361575,-0.7819834182857118,0.17370480746557393,0.31028992785879633
-0.5301752827432125,-0.513285402346148,1.997472363407385,0.43514030139831145,-1.0416130673836161
