Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block,Mode_of_Shipment,Product_importance,Gender
0.6,0.5,0.43457943925233644,0.375,0.09375,0.5650840029218408,1.0,0.0,0.0,1.0
0.20000000000000007,0.25,0.2570093457943925,0.0,0.03125,0.5490138787436085,1.0,0.0,0.0,0.0
0.6,1.0,0.5841121495327103,0.125,0.125,0.6273192111029949,1.0,1.0,0.5,1.0
0.6,0.5,0.5233644859813084,0.125,0.53125,0.4211833455076698,1.0,0.0,0.5,1.0
0.4,0.5,0.6915887850467289,0.125,0.109375,0.3384952520087655,0.25,0.0,0.5,1.0
0.6,0.25,0.7710280373831776,0.75,0.0,0.33703433162892615,0.0,1.0,0.5,0.0
0.6,0.75,0.7523364485981309,0.125,0.03125,0.5688823959094229,0.5,1.0,0.5,0.0
0.8000000000000002,0.75,0.8925233644859812,0.25,0.140625,0.11833455076698321,1.0,1.0,0.5,0.0
0.20000000000000007,1.0,0.8037383177570093,0.25,0.0625,0.35719503287070853,0.75,0.0,1.0,1.0
0.4,0.0,0.49065420560747663,0.75,0.046875,0.48122717311906504,0.25,0.0,0.5,1.0
0.4,0.5,0.7149532710280374,0.25,0.140625,0.6739225712198685,0.5,0.5,0.5,1.0
0.20000000000000007,0.0,0.7943925233644858,0.625,0.0625,0.4530314097881666,0.5,0.5,0.0,1.0
0.4,1.0,0.4579439252336448,0.0,0.03125,0.5439006574141709,0.75,0.0,0.0,1.0
0.4,0.25,0.822429906542056,0.0,0.875,0.20102264426588748,1.0,0.5,0.0,1.0
0.0,0.0,0.01869158878504673,0.125,0.0,0.6975894813732652,1.0,0.0,0.0,1.0
0.6,1.0,0.18224299065420557,0.125,0.046875,0.6914536157779401,1.0,0.0,0.0,0.0
0.4,0.25,0.8411214953271028,0.5,0.546875,0.2691015339663988,1.0,0.0,1.0,0.0
0.4,0.5,0.5,0.25,0.0,0.6242512783053323,0.0,1.0,0.0,0.0
1.0,1.0,0.9018691588785047,0.25,0.125,0.1319211102994887,0.25,0.0,0.0,1.0
0.20000000000000007,1.0,0.5514018691588785,0.125,0.078125,0.6308254200146092,0.25,0.0,0.0,0.0
0.6,0.5,0.7570093457943924,0.375,0.046875,0.09700511322132943,1.0,0.0,0.0,0.0
0.20000000000000007,0.25,0.49532710280373826,0.125,0.75,0.27465303140978814,1.0,0.0,0.0,1.0
0.20000000000000007,0.75,0.4532710280373832,0.5,0.015625,0.6695398100803506,0.5,0.0,0.0,1.0
0.4,0.0,0.5186915887850467,0.0,0.046875,0.4525931336742147,0.25,1.0,0.5,1.0
0.20000000000000007,0.75,0.7056074766355139,0.125,0.125,0.6401753104455807,1.0,0.0,0.5,1.0
0.6,0.5,0.602803738317757,0.375,0.078125,0.011833455076698307,1.0,0.5,0.0,0.0
0.6,0.25,0.3411214953271028,0.375,0.015625,0.5173119065010957,0.75,0.0,0.5,0.0
0.6,0.0,0.2289719626168224,0.125,0.296875,0.05639152666179692,1.0,1.0,0.0,1.0
0.6,1.0,0.5981308411214953,0.75,0.734375,0.23754565376186995,1.0,0.0,0.0,0.0
0.4,0.25,0.23831775700934577,0.25,0.796875,0.018699780861943016,0.5,0.0,0.5,1.0
0.6,0.5,0.7757009345794391,0.375,0.09375,0.46106647187728267,0.25,0.0,0.0,1.0
0.4,1.0,0.7289719626168224,0.25,0.078125,0.5817384952520087,0.0,0.0,0.0,0.0
0.20000000000000007,0.75,0.26635514018691586,0.25,0.0625,0.6724616508400292,1.0,0.0,0.0,1.0
0.4,1.0,0.8130841121495326,0.375,0.0,0.027173119065010964,0.0,0.0,0.0,0.0
0.20000000000000007,0.75,0.3551401869158879,0.125,0.484375,0.13761869978086191,0.25,0.0,0.0,1.0
0.20000000000000007,0.0,0.4579439252336448,0.25,0.109375,0.48312636961285615,0.0,0.0,0.0,0.0
0.4,1.0,0.836448598130841,0.125,0.0,0.641782322863404,1.0,0.0,0.5,1.0
0.6,0.75,0.5654205607476636,0.375,0.03125,0.0008765522279035876,0.25,0.0,1.0,0.0
0.20000000000000007,0.5,0.6588785046728972,0.125,0.875,0.4032140248356465,0.75,0.0,0.5,1.0
0.20000000000000007,0.5,0.32242990654205606,0.125,0.53125,0.06691015339663989,1.0,0.5,1.0,1.0
0.6,1.0,0.4112149532710281,0.125,0.015625,0.7010956902848795,0.25,1.0,0.0,0.0
0.4,1.0,0.5233644859813084,0.0,0.5,0.17078159240321403,0.5,0.0,0.5,1.0
0.4,0.25,0.22429906542056077,0.25,0.015625,0.48429510591672753,0.5,0.0,0.5,0.0
0.20000000000000007,0.0,0.4158878504672897,0.125,0.9375,0.33294375456537617,1.0,0.0,0.0,1.0
0.4,0.75,0.7710280373831776,0.0,0.109375,0.5850986121256392,0.5,0.0,0.5,1.0
0.20000000000000007,0.5,0.19626168224299068,0.0,0.609375,0.01694667640613587,1.0,0.0,0.5,0.0
0.4,1.0,0.7803738317757009,0.25,0.09375,0.4736303871439007,0.5,0.5,0.5,0.0
0.0,0.0,0.24766355140186913,0.25,0.09375,0.6476260043827611,1.0,0.0,0.5,0.0
0.4,0.75,0.42056074766355145,0.125,0.109375,0.5796932067202337,0.5,0.0,0.0,0.0
0.4,1.0,0.6448598130841122,0.375,0.03125,0.06837107377647919,0.0,0.0,0.0,0.0
0.8000000000000002,0.0,0.7149532710280374,0.25,0.015625,0.04747991234477722,0.25,0.0,0.5,1.0
0.4,0.5,0.49065420560747663,0.0,0.140625,0.5659605551497443,0.0,0.0,0.0,0.0
0.6,0.25,0.39252336448598135,0.125,0.0,0.5338203067932797,0.75,0.0,0.5,1.0
0.8000000000000002,1.0,0.383177570093458,0.125,0.0625,0.45215485756026297,0.5,0.0,0.0,0.0
0.6,0.25,0.19158878504672894,0.125,0.0,0.6195763330898466,0.75,0.0,0.0,0.0
0.4,0.75,0.28971962616822433,0.0,0.21875,0.004236669101533974,1.0,0.0,0.5,1.0
1.0,0.25,0.8551401869158878,0.25,0.0,0.0699780861943024,0.75,0.5,0.5,0.0
0.20000000000000007,0.0,0.5841121495327103,1.0,0.140625,0.6533235938641344,1.0,1.0,0.5,1.0
