radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst
0.3482890813573761,0.12715590125126813,0.3366733466933869,0.2111134676564157,0.41915681141103184,0.17440647813017607,0.13411433926897842,0.22877733598409544,0.5126262626262625,0.09519797809604058,0.14865109541915625,0.09987181753889675,0.14163878810724215,0.07749001677256918,0.18275147023829755,0.09033556643734791,0.05959595959595959,0.2436067437014586,0.2079416896493499,0.01963019775299532,0.31447883315546066,0.1300639658848614,0.298769859056726,0.1690916240660637,0.38651522155451373,0.1214793685905832,0.13035143769968052,0.3735395189003437,0.29509166173861634,0.03725567361930998
0.5319229495006863,0.3040243490023672,0.5287125976090111,0.3773064687168611,0.5612530468538413,0.39604932212747684,0.4151827553889409,0.5268389662027833,0.5212121212121212,0.27674810446503817,0.2615245337678797,0.2724540311173974,0.19412901097865526,0.1718497267453371,0.07431077268246253,0.2054706041397543,0.07113636363636364,0.17469217654858873,0.2653514943434457,0.14617967745947516,0.45072927783706873,0.3227611940298508,0.4217839533841326,0.2791486433346441,0.3752889123687512,0.19637919492388742,0.20950479233226837,0.4553264604810997,0.28700965897890796,0.16286239013511744
0.6010222916370864,0.4048021643557659,0.5950521733121416,0.44559915164369035,0.4093166019680419,0.35126679344825473,0.4365042174320524,0.548210735586481,0.5161616161616163,0.15143218197135644,0.18508057215281548,0.42516796322489386,0.20807614380624798,0.11366871000638776,0.10344358704150661,0.23603809294919942,0.10972222222222222,0.3421102481530593,0.4176000450272978,0.0826803753299338,0.5272145144076841,0.603411513859275,0.5338413267593007,0.3329728666928824,0.3343459023971472,0.30901999592513896,0.3781150159744409,0.7749140893470791,0.48886260595308506,0.1583366128820674
0.6109612381087606,0.3567805207981062,0.5991983967935872,0.4540827147401909,0.46104540940687916,0.3423716336421079,0.3305998125585754,0.46873757455268394,0.37474747474747483,0.2510530749789386,0.14354517472388192,0.11348567892503537,0.13650285068086512,0.09880126560054389,0.11476357208416901,0.15605191215789949,0.07707070707070707,0.22314832354612615,0.037822930151404296,0.0862388237082487,0.5620775524724297,0.35207889125799585,0.5482842771054335,0.35902477388910736,0.4657597569834246,0.29456394136080954,0.33426517571884984,0.5542955326460481,0.19396806623299834,0.23822642004460187
0.2228690425481566,0.4981400067636117,0.22513993504249885,0.11151643690349945,0.6406969396045861,0.41660020857616104,0.10578725398313027,0.22519880715705767,0.540909090909091,0.5073715248525696,0.06670287887017926,0.3575406647807638,0.0660132874711398,0.02642520143892954,0.37961042934357686,0.24557635112806808,0.047095959595959594,0.3345330555029361,0.10860021387966452,0.17029421112999737,0.17965136961935257,0.5375799573560768,0.17784750236565572,0.07434624459300039,0.6975500231129894,0.28893675233576854,0.11142172523961663,0.44948453608247424,0.24403705893948358,0.292929292929293
0.6308391310521084,0.5867433209333783,0.6157832907193699,0.4854718981972428,0.4276428635912251,0.2742776516778112,0.355904404873477,0.46386679920477136,0.38080808080808093,0.12131423757371529,0.10363932645301466,0.14869165487977365,0.08622720633275222,0.08505448283333146,0.11319985042662403,0.10160122570372818,0.05345959595959596,0.15504830460314453,0.06948274891653065,0.03445130798888935,0.5834222696549269,0.7233475479744137,0.557248866975447,0.4076877703499803,0.5350987254837218,0.2592484792036557,0.302555910543131,0.5831615120274914,0.3126355213877391,0.16364948183130007
0.27351034123716217,0.12377409536692585,0.26604934005942926,0.15295864262990455,0.31876861966236353,0.18434451874118152,0.09493908153701967,0.12664015904572565,0.27323232323232327,0.2409435551811292,0.07785623755205504,0.06612446958981612,0.07487160156434058,0.034325865991281256,0.1625250705374443,0.19097545588367834,0.07921717171717171,0.20250047357454062,0.1326616761411606,0.1208214142586681,0.22269654927072213,0.1167377398720682,0.20733104238258881,0.10656704679512384,0.31849699531136505,0.18774437038546246,0.14129392971246008,0.28903780068728524,0.19692489651094036,0.18030958940049852
0.3056935964787732,0.40142035847142366,0.2929306889641352,0.1779427359490986,0.26171346032319215,0.12554444512606588,0.07286785379568884,0.10094433399602386,0.3656565656565657,0.12447346251053104,0.04598949846098133,0.10305427864214993,0.038401733967865066,0.02564073829188753,0.05326851820375972,0.06585153363174814,0.0351010101010101,0.13034665656374314,0.08327235886756347,0.01351519422909498,0.2845962290999644,0.48587420042643925,0.259425270182778,0.14812721195438455,0.2524598824539391,0.17173598781422517,0.1665335463258786,0.38213058419243984,0.2816873644786123,0.10770038042765312
0.23422783851578394,0.040581670612106824,0.22355054937461127,0.12691410392364794,0.32581023742890675,0.10134347586037667,0.061059044048734766,0.08926441351888668,0.27323232323232327,0.11478517270429678,0.0509505703422053,0.15134370579915135,0.04202987325071856,0.022689662643491385,0.1516810007818608,0.07351218193288672,0.03474747474747474,0.11047546883879523,0.04331063207069284,0.03324212650111245,0.20882248310209894,0.21641791044776126,0.18541760047811146,0.09936590640975225,0.43736379845473145,0.12633039361217027,0.120926517571885,0.23628865979381444,0.17642420658387542,0.11530893349075172
0.18358653982677836,0.39803855258708143,0.17082440743556082,0.09204665959703075,0.1957208630495622,0.07021041653886265,0.0,0.0,0.30353535353535355,0.20050547598989055,0.07416259279377149,0.2085838048090523,0.06398718371578008,0.025902226007568203,0.26739640344018767,0.06600174242196655,0.0,0.0,0.3117858951989644,0.04605945027154761,0.13269299181785843,0.33981876332622607,0.11788435679067683,0.05581498230436492,0.19104536749653306,0.044813769149421284,0.0,0.0,0.17602996254681652,0.07136298045388961
0.642197927019736,0.37707135610415954,0.6496441158178426,0.49395546129374335,0.4691703529836599,0.47395865284338384,0.4885192127460168,0.6570576540755467,0.538888888888889,0.2643218197135637,0.21260184682237912,0.1392105728429986,0.1860717146492014,0.15124823028849566,0.09739266410578915,0.17955958782707965,0.10113636363636364,0.26917976889562417,0.16319581246130466,0.061986097867694816,0.5823550337958022,0.3587420042643924,0.5467901787937646,0.39908572552103816,0.36736445882586005,0.27768237428568654,0.35407348242811504,0.7381443298969073,0.29804849201655825,0.13544536271808993
0.3217852240995787,0.20561379776800803,0.30806440467141183,0.18765641569459168,0.32084499413198525,0.14661677197717932,0.02471883786316776,0.04938866799204771,0.17424242424242442,0.17944397641112064,0.08864747419880498,0.027205622347949085,0.06964142675399332,0.04209578668579263,0.16041744569466634,0.06990717096764504,0.019547979797979797,0.10716044705436635,0.06174368210727753,0.05766759255420587,0.26111704019921733,0.14605543710021324,0.23651576273718816,0.12814589068029886,0.23793171762530546,0.07743206139457268,0.028091054313099044,0.11381443298969071,0.05795387344766417,0.08566181293454017
0.2157697950683894,0.03415623943185658,0.206896551724138,0.11266171792152706,0.30098402094429905,0.12364272130544138,0.032029053420805996,0.04426938369781312,0.3904040404040404,0.23251895534962097,0.007133804091978994,0.0,0.016491542194788676,0.004923440132387496,0.08195941122480199,0.08372637966773816,0.02532828282828283,0.08840689524531162,0.1750154781336185,0.036524190539364045,0.1568836712913554,0.02265458422174843,0.15349369988545247,0.06945536767597325,0.2511391401967907,0.13127843913418905,0.06648562300319488,0.16202749140893472,0.3597476838162824,0.12659058113603572
0.259311846277628,0.34426783902603986,0.2531960472669478,0.13904559915164366,0.28780355691974363,0.25157965768971235,0.1600281162136832,0.1540258449304175,0.3641414141414142,0.2639005897219884,0.09150823827629911,0.15023868458274398,0.08585025679687133,0.04019066190011916,0.16374885270421863,0.23611319734430858,0.11898989898989899,0.2657700322030688,0.2746383745145494,0.12976935726821717,0.19672714336535047,0.2945095948827293,0.18785796105383734,0.08997738891073533,0.22340355279667173,0.1828933453638754,0.15207667731629396,0.2620274914089347,0.22077666075300617,0.14823560278105735
0.6710682001041224,0.4507947243828203,0.6454978923363969,0.5346765641569459,0.37600433330324107,0.2540334948776149,0.257029053420806,0.42902584493041745,0.3580808080808081,0.05939342881213161,0.21010320478001085,0.16946605374823198,0.16708288177920183,0.1628470782483311,0.10249175646734882,0.07764292366389283,0.0433080808080808,0.19662814927069522,0.04148139809759667,0.03773337202714095,0.7556029882604055,0.6281982942430705,0.6852432890084168,0.5971785292961069,0.4551938189262365,0.22577640655470502,0.2519968051118211,0.6903780068728522,0.2477823772915435,0.13262495080676895
0.251739315632543,0.20933378424078453,0.242139451316426,0.13582184517497348,0.2543107339532364,0.16302680817127782,0.09006560449859419,0.08220675944333995,0.3065656565656566,0.10067396798652073,0.04588086185044359,0.10504331683168318,0.04382038354615276,0.021512967922928367,0.1455960838970663,0.14921741220296214,0.05345959595959596,0.12186020079560524,0.174030505994259,0.028681784890068132,0.19281394521522588,0.20175906183368875,0.18048707604960412,0.08884683444750295,0.2537806247110876,0.13360693114455086,0.11365814696485624,0.1654639175257732,0.18076089099152381,0.052603961694870804
0.20535756543139766,0.5874196821102468,0.1932831179600581,0.10697773064687167,0.14624898438205297,0.05751180909146677,0.03826148078725398,0.015531809145129225,0.4085858585858587,0.1331086773378265,0.0034401593336954514,0.11768475954738332,0.014229844979503366,0.0033675882240875015,0.0659482612095047,0.10678342896626311,0.04123737373737374,0.05919681757908695,0.10536387685034053,0.03997899479015519,0.14763429384560656,0.5791577825159916,0.14647143782060856,0.06564589068029886,0.13775341742059038,0.11245646205043125,0.08698083067092652,0.07158075601374571,0.25310467179183915,0.10383051292142204
0.594869610487955,0.4565437943862022,0.5881418008430656,0.4371155885471898,0.4366705786765371,0.34482547083001047,0.4348641049671977,0.507455268389662,0.46919191919191916,0.18702611625947796,0.18077131993481801,0.5471623055162659,0.21797106912312117,0.11822606733682231,0.3238603528571914,0.2907891969838075,0.18861111111111112,0.6518279977268422,0.27857826307198735,0.18466619681328855,0.4585556741373177,0.4909381663113007,0.4561482145525176,0.2771824616594573,0.35613814964009766,0.20773059347440115,0.3058306709265176,0.627147766323024,0.19929036073329398,0.1376098648825922
0.433006767949264,0.27629354075076085,0.43680464377029926,0.2815270413573701,0.46375372393247266,0.4187473161155758,0.317244611059044,0.3852882703777336,0.4737373737373738,0.31992417860151656,0.08057215281549882,0.07193688118811882,0.06719125477076757,0.05272339455881419,0.0840330421185029,0.19848589539459852,0.06727272727272728,0.17175601439666605,0.12872178758372266,0.100956289816619,0.43685521166844543,0.4061833688699361,0.4098311668907814,0.26440228077074324,0.48491051971207816,0.5366300899380039,0.4212460063897764,0.6405498281786942,0.5332150601222156,0.4477239931785388
0.23706753750769088,0.5133581332431518,0.23370879690415314,0.12632025450689288,0.4547260088471608,0.22329918409913505,0.12748359887535143,0.21242544731610338,0.38383838383838387,0.39048020219039614,0.05460800289697627,0.18648338048090524,0.052207510719502435,0.02351148117848778,0.22459802155216368,0.1351728903175414,0.05893939393939394,0.3154006440613753,0.18373951708223107,0.09601591973798765,0.17965136961935257,0.48880597014925375,0.16967976492853232,0.0807854895792371,0.3957604173545532,0.15029445721881035,0.1285143769968051,0.4130584192439863,0.20382416715947183,0.18017840745113473
0.17412087652042213,0.18397024010821772,0.16377582751710318,0.08742311770943796,0.31858806536065726,0.07251088890252133,0.0,0.0,0.43838383838383843,0.20619208087615837,0.07944957450660872,0.34582743988684583,0.06587193139518446,0.028349003918580196,0.23795764353944998,0.05946766004746599,0.0,0.0,0.3485112849665109,0.0037035501568481177,0.1284240483813589,0.19136460554371004,0.11350166840978138,0.05483189146677153,0.24057320213960248,0.039409727275373285,0.0,0.0,0.22570471121624291,0.04329004329004327
0.22854844053197026,0.25972269191748387,0.21753852532651508,0.12106044538706255,0.43396226415094347,0.111158824611987,0.05513120899718837,0.07718687872763419,0.33232323232323246,0.16512215669755692,0.026941879413362298,0.34604844413012725,0.011968147764218062,0.014322055741709907,0.20797498045347923,0.04899810736924325,0.03929292929292929,0.11820420534192082,0.3307817864580402,0.03776792006964886,0.1650658128779794,0.3853944562899787,0.14522635589421784,0.07478863546991742,0.42547711814039485,0.07054360586391906,0.07031150159744409,0.1479725085910653,0.3222945002956831,0.0703135248589794
0.1930522031331346,0.17754480892796753,0.1914173173934075,0.0977306468716861,0.4574343233727544,0.21958775535243233,0.1264526710402999,0.16605367793240558,0.3616161616161617,0.402485256950295,0.017599130907115693,0.10217026166902406,0.028176977807096083,0.007467342052080885,0.19386749158649758,0.12405743984137951,0.06964646464646464,0.191324114415609,0.2194799347104182,0.06986305155949865,0.14194236926360726,0.2100213219616205,0.14617261815827487,0.06262288635469918,0.466420128111999,0.18793841138632594,0.1836261980830671,0.3694158075601375,0.34220382416715955,0.23455332546241642
0.2848691372047896,0.40953669259384506,0.30205238062331563,0.15961823966065747,0.6740994854202402,0.5331574750015337,0.4355670103092783,0.46486083499005965,0.6515151515151514,0.5040016849199664,0.07054137244251313,0.14184052333804809,0.07769872308344722,0.03271958430924284,0.13658768739164429,0.24610208189383248,0.08972222222222222,0.2322409547262739,0.1906343220577475,0.098607022926081,0.2689434364994664,0.4986673773987208,0.2778524826933612,0.13618265827762482,0.6546258997556627,0.4975308282640122,0.43051118210862627,0.7079037800687286,0.5545042381233984,0.3421225239407058
0.2096171139192579,0.17619208657423058,0.2055144772303228,0.10965005302226934,0.3426920646384401,0.19069382246487945,0.1448219306466729,0.1173459244532803,0.05404040404040411,0.25716090985678197,0.08071700162954915,0.16526697312588406,0.053950902322951515,0.029824541742778272,0.19182785464187374,0.26307567518851205,0.14936868686868687,0.3243038454252699,0.19372994878144872,0.1343642469217694,0.1579509071504802,0.15138592750533053,0.14298520842671453,0.06930790405033424,0.27028990292544414,0.12972611112728122,0.131629392971246,0.21635738831615123,0.048492016558249584,0.1261314443132625
0.22996829002792368,0.3121406831247886,0.21919701471909347,0.12067868504772004,0.32571996027805367,0.15219925157965772,0.06253514526710402,0.06923459244532804,0.23888888888888893,0.22346251053074995,0.04008690928843019,0.11160714285714286,0.032370541393770914,0.01927164464566547,0.12931298228915253,0.11279178057499928,0.051641414141414134,0.1278082970259519,0.11647999099454044,0.0700357917720382,0.19103521878335117,0.3456823027718551,0.17336520743064893,0.0887485253637436,0.3752889123687512,0.15592164624385133,0.11749201277955273,0.23756013745704468,0.1912083579735857,0.1632559359832087
