volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol
0.6507242374527905,0.04814079643985008,-0.4433928486224658,0.08055037601101343,0.20435919245254083,1.691641267778372,-0.40765060608718756,-0.4688663860859954,-0.5918839572021086
-1.5163557977619555,1.4542271755726104,0.0389934754364848,-0.3728321290017198,-0.9831081151419183,-0.8874690068105561,-0.8541788520900871,3.829075486368958,1.7198230737618494
-0.6134057830891448,1.18382594881631,0.2801866374659604,-0.2217046273308092,-0.767204968306562,-0.8168084513423662,-1.6728139697620774,-0.8595883744909907,0.6690471505964135
-0.7939957860237068,0.85934447670875,-0.4433928486224658,0.23167787768192405,-0.659253394888884,-0.7814781736082713,0.559827260252437,0.15628879536199847,1.2995127044956747
0.8313142403873529,-1.4120258280441704,1.84794219065755,0.23167787768192405,0.20435919245254083,0.06644849201000644,1.0807768805891553,-0.7814439768099914,-0.9071167341517401
1.0119042433219145,-1.4120258280441704,3.89808406790809,2.145959565513466,0.6361654861232532,0.5257421025532403,1.0807768805891553,0.625155181447993,-0.17157358793593583
1.0420025771443415,-0.7089826384777902,-0.4433928486224658,-0.27208046122111296,-0.33539867463584966,-0.8168084513423662,-0.18438648308573446,-0.7814439768099914,-0.27665118025247903
0.7711175727424987,-1.3038653373416504,-0.322796267607728,-0.17132879344050542,-0.767204968306562,-0.9934598400128408,0.2621417629171684,-0.15628879536199847,0.03858159669715244
1.4031825830134663,-0.6008221477752702,-0.6845860106519411,1.2895703893783026,0.5282139127055752,1.444329323639708,-0.9286002264239059,-1.0940215675339884,-0.9071167341517401
-0.5532091154442906,0.1563012871423699,-0.322796267607728,-0.3224562951114167,0.420262339287897,0.8083843244259995,0.6342486345862525,0.0,-0.9071167341517401
-1.6367491330516637,1.0756654581137903,-0.8051825916666789,-0.977342135685365,1.1759233532116438,-0.039542341192278285,-1.0030216007577215,1.4847435559389837,0.24873678133023885
0.34974089922852,-1.3038653373416504,0.0389934754364848,-0.6247112984532387,0.420262339287897,-0.1102028966604681,0.48540588591861816,0.15628879536199847,2.3502886276611106
0.22934756393881242,-0.1140999396139301,-0.20219968659299023,-0.12095295955020165,0.420262339287897,0.5257421025532403,-1.0030216007577215,-0.625155181447993,-0.27665118025247903
0.8313142403873529,-1.4120258280441704,0.7625729615249109,1.6925770605007326,0.6361654861232532,-0.42817539626732226,1.0063555062553398,-0.07814439768099923,-0.06649599561939076
