Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block,Mode_of_Shipment,Product_importance,Gender
-0.04771131501848488,1.4215777095146467,1.0986677045768753,-0.37273475070016515,1.149461598327066,0.05441393810994691,1.1180339904135097,2.011731070768919,0.616430294496696,-0.9917604644044024
-0.04771131501848488,0.006689172101598107,0.9738265826139937,-0.37273475070016515,-0.7018428180027235,0.9563875071186476,0.4471891995915036,-0.6380539777176794,-0.9425756400098936,-0.9917604644044024
-0.04771131501848488,0.006689172101598107,-0.6491080029034675,-0.37273475070016515,1.6431427760150097,-1.2536006138287723,-0.8945003820525084,-0.6380539777176794,0.616430294496696,1.008307989571399
0.828376754911928,1.4215777095146467,-1.1068587834340335,0.2839542646692272,2.8773457202348696,-1.3618374421098165,1.1180339904135097,-0.6380539777176794,0.616430294496696,1.008307989571399
0.828376754911928,-0.7007550966049262,1.223508826539757,1.597332295408012,-0.5167123763697445,-1.5514047684777468,-1.5653451728745145,2.011731070768919,0.616430294496696,-0.9917604644044024
1.7044648248423406,1.4215777095146467,1.4731910704655202,0.2839542646692272,-0.5167123763697445,-1.3147513642700401,1.1180339904135097,2.011731070768919,0.616430294496696,1.008307989571399
-0.04771131501848488,1.4215777095146467,-1.148472490754994,-0.37273475070016515,-0.6401326707917305,1.4095145678884424,-1.5653451728745145,2.011731070768919,0.616430294496696,1.008307989571399
-0.04771131501848488,-0.7007550966049262,0.7241443386882304,-1.0294237660695575,-0.7635529652137165,1.433363360560537,-1.5653451728745145,2.011731070768919,-0.9425756400098936,1.008307989571399
-0.04771131501848488,1.4215777095146467,-0.17055036871242127,-1.0294237660695575,1.3345920399600448,0.03729172798639191,1.1180339904135097,-0.6380539777176794,0.616430294496696,1.008307989571399
-0.04771131501848488,0.006689172101598107,-0.5450737346010661,-0.37273475070016515,0.3472296845841572,-0.525906683577685,0.4471891995915036,2.011731070768919,0.616430294496696,-0.9917604644044024
0.828376754911928,0.006689172101598107,-1.9391329298532443,0.2839542646692272,-0.6401326707917305,0.8830066065891262,-0.8945003820525084,-0.6380539777176794,-0.9425756400098936,-0.9917604644044024
-0.04771131501848488,-0.7007550966049262,1.1402814118978357,0.2839542646692272,1.6431427760150097,-0.609683211682222,1.1180339904135097,-0.6380539777176794,0.616430294496696,-0.9917604644044024
-0.9237993849488977,1.4215777095146467,-0.46184631995914505,-0.37273475070016515,-0.2698717875257726,-0.2617354416714079,-0.22365559123050238,2.011731070768919,2.1754362290032856,-0.9917604644044024
-0.04771131501848488,0.7141334408081224,-0.39942575897770427,-1.0294237660695575,-0.7635529652137165,0.4182609032354906,0.4471891995915036,-0.6380539777176794,-0.9425756400098936,1.008307989571399
0.828376754911928,1.4215777095146467,-1.5646095639645994,0.2839542646692272,-0.3932920819477586,1.3031122621206364,-0.8945003820525084,-0.6380539777176794,0.616430294496696,-0.9917604644044024
-0.04771131501848488,0.7141334408081224,-1.2733136127178757,-1.0294237660695575,0.3472296845841572,-1.2040685059713454,-1.5653451728745145,-0.6380539777176794,0.616430294496696,-0.9917604644044024
-0.04771131501848488,-1.4081993653114504,-1.0236313687921124,-0.37273475070016515,-0.6401326707917305,0.5845909444357391,1.1180339904135097,2.011731070768919,0.616430294496696,1.008307989571399
-0.9237993849488977,0.7141334408081224,0.620110070385829,-1.0294237660695575,-0.7018428180027235,0.05808298313642298,-1.5653451728745145,-0.6380539777176794,0.616430294496696,-0.9917604644044024
-0.04771131501848488,0.006689172101598107,-0.8363696858477899,-1.0294237660695575,1.2111717455380588,-1.0114436420813517,1.1180339904135097,-0.6380539777176794,0.616430294496696,-0.9917604644044024
-0.04771131501848488,1.4215777095146467,0.16235928985526307,0.9406432800386195,-0.3315819347367656,-1.259715688872899,-1.5653451728745145,-0.6380539777176794,-0.9425756400098936,1.008307989571399
-0.04771131501848488,-1.4081993653114504,-0.6907217102244281,0.2839542646692272,1.2111717455380588,-1.5807571286895554,-0.8945003820525084,-0.6380539777176794,0.616430294496696,-0.9917604644044024
0.828376754911928,-1.4081993653114504,-0.35781205165674373,-1.0294237660695575,-0.7635529652137165,0.49897989381796415,1.1180339904135097,-0.6380539777176794,0.616430294496696,-0.9917604644044024
-0.9237993849488977,1.4215777095146467,-1.377347881020277,-1.0294237660695575,-0.4550022291587516,1.4364208980826003,-0.22365559123050238,-0.6380539777176794,0.616430294496696,1.008307989571399
-1.7998874548793105,0.006689172101598107,0.4120415337810263,-0.37273475070016515,-0.5784225235807375,0.9129704743053475,-0.8945003820525084,-0.6380539777176794,-0.9425756400098936,-0.9917604644044024
-0.9237993849488977,0.006689172101598107,-0.7323354175453886,-0.37273475070016515,2.5687949841799047,-1.470685777895273,-1.5653451728745145,-0.6380539777176794,2.1754362290032856,-0.9917604644044024
-0.04771131501848488,-0.7007550966049262,-0.004095539428579103,-0.37273475070016515,-0.7635529652137165,0.455562861004664,-1.5653451728745145,-0.6380539777176794,0.616430294496696,-0.9917604644044024
-0.9237993849488977,-0.7007550966049262,-0.31619834433578314,-1.0294237660695575,-0.3315819347367656,0.4470017559428865,1.1180339904135097,-0.6380539777176794,0.616430294496696,1.008307989571399
-0.9237993849488977,-0.7007550966049262,-0.08732295407050018,-0.37273475070016515,-0.7635529652137165,0.48736125123412327,-1.5653451728745145,-0.6380539777176794,2.1754362290032856,-0.9917604644044024
-1.7998874548793105,-0.7007550966049262,-0.9820176614711519,-0.37273475070016515,1.3345920399600448,-1.2762263914920415,-0.8945003820525084,2.011731070768919,0.616430294496696,1.008307989571399
-0.04771131501848488,-0.7007550966049262,0.5784963630648685,-1.0294237660695575,0.22380939016217122,-0.16878630100068073,-0.22365559123050238,-0.6380539777176794,2.1754362290032856,1.008307989571399
1.7044648248423406,0.006689172101598107,0.9114060216325528,0.9406432800386195,-0.3932920819477586,-1.2346438811919793,1.1180339904135097,0.6868385465256197,0.616430294496696,-0.9917604644044024
